cell_label,Htr1b,Htr1d,Htr2a,Htr3a,Htr7,Adra1a,Adra1b,Drd1,Drd2,Drd3,Drd5
1020131842100500734,3.6896151326319,0.0,2.9637727367633135,0.0,0.0,1.4331750782674002,3.8682155274502943,2.9637727367633135,0.0,0.0,0.0
1020131842100500715,0.0,0.0,1.38196320412094,0.8504905429887529,0.0,0.0,0.0,2.892373792079194,3.1749079716023862,0.0,0.8504905429887529
1020131842100500714,1.8485751290848562,0.0,0.7227814473070203,0.0,0.0,0.7227814473070203,0.0,2.0880750696542605,2.0880750696542605,0.7227814473070203,0.0
1020131842100500373,0.8588033659349643,0.0,0.8588033659349643,0.0,0.0,0.0,1.3934529544396494,2.5561107434785697,3.631042390988924,0.0,0.0
1020131842102600706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5432861513329952,0.0,0.0
1020131842100500618,0.66800224146465,0.0,1.4681212711132043,0.0,0.66800224146465,0.66800224146465,0.66800224146465,2.5137358439884037,2.356735104214484,0.66800224146465,0.0
1020131842100500513,0.0,0.0,1.0014263074241643,0.0,0.0,1.0014263074241643,1.0014263074241643,1.0014263074241643,1.0014263074241643,0.0,0.0
1020131842100510809,2.3229119334446104,0.0,1.875363544323513,0.0,0.0,0.0,0.7374575973102924,1.2230952316179868,0.7374575973102924,0.0,0.0
1020131842102610599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1020131842100650105,0.0,0.8044313137841147,3.3157816596979175,0.0,0.0,0.0,0.8044313137841147,3.2033624207857607,0.0,0.0,0.0
1020131842102611013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1020131842102611000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1020131842102611021,0.0,0.0,0.8887858138909943,0.0,0.0,0.0,0.0,1.8297892481819973,0.0,0.0,0.0
1020131842202610272,0.0,0.0,1.0052497785775327,0.0,0.0,0.0,1.0052497785775327,2.0078675214798736,1.0052497785775327,0.0,0.0
1020131842100510720,0.0,0.0,3.15316393476753,0.0,0.729447202309368,0.0,0.0,3.8237568434874323,0.0,0.0,0.0
1020131842100511062,1.8433145068017025,0.0,2.082504532376709,0.0,0.0,0.0,0.7199138723719903,2.287620697982838,0.0,0.0,0.0
1020131842100511131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9654376162007722,0.0,0.0,0.0
1020131842100511053,0.0,1.0793154797386963,1.0793154797386963,0.0,0.0,0.0,1.0793154797386963,0.0,0.0,0.0,0.0
1020131842102600726,0.0,0.0,0.792172397827005,0.0,0.0,0.0,0.0,0.792172397827005,0.0,0.0,0.0
1020131842100510845,0.0,0.0,0.8862639819996879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1020131842100500644,2.9215212846637373,0.0,3.4892895314866603,0.0,0.0,1.2994981613643717,2.7752043701475757,2.7752043701475757,0.0,0.7913692038894393,0.0
