cell_label,Htr1b,Htr1d,Htr2a,Htr3a,Htr7,Adra1a,Adra1b,Drd1,Drd2,Drd3,Drd5
1017155956102520072-1,2.6480339322545876,0.0,0.0,0.0,0.0,0.909213057055982,0.0,0.909213057055982,3.413895833629174,1.861583216017636,0.909213057055982
1017155956102040623-1,0.0,0.0,1.4024333162508988,0.0,0.0,0.0,0.0,0.0,1.4024333162508988,0.0,0.0
1017155956102500604-1,1.3869335739852722,1.3869335739852722,0.0,0.0,0.0,0.0,2.080809279290825,0.0,2.54736760967581,0.0,1.3869335739852722
1017155956101220455-2,1.1548355046288992,0.0,0.0,0.6900099756534651,0.0,0.0,0.0,1.5058320122447282,2.5622686555660716,0.0,0.0
1017155956102350161-1,0.8939991817087333,0.0,0.0,0.0,0.0,0.0,0.8939991817087333,1.441823709890069,2.9757333236895294,1.441823709890069,0.0
1017155956102260696-1,0.0,0.0,0.5836077083892404,0.5836077083892404,0.5836077083892404,0.5836077083892404,1.3194885519269992,1.3194885519269992,1.3194885519269992,0.0,0.5836077083892404
1017155956102160570-1,0.0,1.3058242395166169,1.979841936194492,0.0,0.0,1.3058242395166169,2.784294003879688,1.979841936194492,3.2977043975460245,0.0,1.3058242395166169
1017155956201610262,0.0,0.0,2.9789438011181084,0.0,1.720145292135565,0.0,0.0,1.720145292135565,0.0,0.0,0.0
1017155956101760450,0.747512937213203,0.747512937213203,2.135692599642247,0.0,1.2374365554522464,3.296552717275008,3.4832922844202376,3.3929417936027524,0.0,0.747512937213203,0.0
1017155956102080266-1,0.0,1.3321982369095415,1.3321982369095415,0.0,2.2614257276790912,0.8146981904250817,2.6582140047921365,3.1025408095925147,0.0,0.0,0.0
1017155956101430124-1,1.6203384308360027,0.0,1.9130184400389687,0.7582950730068161,0.0,1.9130184400389687,3.2169027340868652,2.3642762963560315,0.0,0.0,0.7582950730068161
1017155956102350404-1,1.5490835193405768,0.0,1.835283728062091,0.0,0.7155454551374901,2.8916212823378755,3.574799927693485,3.4948844637353798,2.07399832842499,0.7155454551374901,0.0
1017155956102670476-2,0.0,0.0,0.9139625681513294,0.0,1.4690666468160825,0.0,2.181692436463854,0.0,0.0,0.0,0.0
1017155956101020385-1,0.0,0.0,0.0,0.0,0.9974896239772018,2.5807761106135128,3.4548640445412446,3.165459086257943,0.0,0.9974896239772018,0.0
1017155956102310373-1,0.0,0.0,1.5988811031999886,0.0,0.0,2.6805241960769775,2.338614376306336,2.8252257281524,0.7453328590346252,0.0,0.0
1017155956102280105-1,0.8068695883936537,0.0,1.321248582033013,0.8068695883936537,2.2470333510727234,2.9532098158203883,2.4585049308262383,2.2470333510727234,0.0,0.0,0.0
1017155956102340553-1,0.0,0.0,1.0749825597883487,1.0749825597883487,0.0,2.933606557819795,3.454211360150679,4.308436768147537,2.4400981298411444,0.0,0.0
1017155956102510134-1,1.6039095238296734,0.0,0.0,0.0,0.0,2.8316699886947667,3.7266083098143827,3.610950993040856,0.0,1.0142335442929657,0.0
1017155956102260118,0.0,0.0,2.1127104110792,0.0,0.7355275170986554,2.8042715711487167,2.9354713697022428,3.837955676504545,0.0,0.0,0.0
1017155956102050416-1,1.5726564686344822,0.0,0.0,0.0,0.0,2.307148209761141,3.1534935211281567,1.5726564686344822,0.0,0.0,0.0
1017155956102270426-2,1.7370081862372002,0.8301016187494134,1.7370081862372002,0.0,2.039574409613684,3.47398655777951,3.6630210546598714,3.6630210546598714,0.0,0.0,0.8301016187494134
1017155956102030102,1.4738049340476067,0.0,0.0,0.0,0.9174450068503539,0.9174450068503539,3.305631102951718,2.8522728513206754,0.0,0.0,0.0
1017155956101030179-1,0.0,0.0,0.0,1.2427615782285637,0.0,1.9003439478451905,0.0,1.2427615782285637,0.0,0.0,0.0
1017155956102060738,0.0,0.0,0.0,0.0,0.0,1.3481512026999083,1.3481512026999083,1.3481512026999083,0.0,0.0,0.0
1017155956102520479-1,0.9518536257849625,0.0,0.9518536257849625,0.0,1.520403532117154,2.5038020717516676,3.6102602777933672,3.0831880265038762,0.0,0.9518536257849625,0.0
1017155956102060759,0.5655905311246461,0.5655905311246461,0.5655905311246461,0.0,0.5655905311246461,1.2868690565361038,1.2868690565361038,1.9560414448418442,0.0,0.0,0.0
1017155956102500417-2,1.1728334658117918,0.7024538947444957,2.0483587550734286,0.0,1.8110933004234977,2.252058842397187,2.252058842397187,2.7323631023261776,1.1728334658117918,0.0,0.0
1017155956102440435-2,0.790608621962978,0.0,1.6732905435406045,0.0,0.790608621962978,2.7736656515519194,1.9705651627485181,2.2169267126937893,0.0,0.0,0.790608621962978
1017155956102020352,0.0,0.0,0.0,0.0,0.0,2.4480911556484144,2.190788319864959,2.666375612262136,0.9194447568907331,0.0,0.0
1017155956102300226,0.0,0.9187367780752071,0.0,0.0,0.9187367780752071,1.475561500581424,1.475561500581424,0.0,0.0,0.0,0.9187367780752071
1017155956101760285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9605361217624523,0.9605361217624523,0.0,0.0
1017155956101770097-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1017155956101030301-2,0.0,0.0,0.8680754510997221,0.0,0.8680754510997221,2.104640508498348,0.0,1.4062388833170225,0.8680754510997221,0.0,0.0
1017155956101630568-2,0.0,0.7898285503916505,0.0,0.0,0.7898285503916505,1.9691876931071242,1.2973311201425495,2.4257852846899888,0.0,0.0,0.0
1017155956102150575-2,0.6202345510359022,0.6202345510359022,1.384809753710927,0.0,1.0525898755920058,0.0,0.6202345510359022,0.6202345510359022,0.0,0.6202345510359022,0.0
1017155956102280588-1,0.0,0.0,1.7137582582892128,0.0,0.8156142198060099,0.8156142198060099,0.8156142198060099,0.8156142198060099,0.8156142198060099,0.0,0.0
1017155956102480612-2,0.8472590947095339,0.0,1.377489937119889,1.377489937119889,0.0,0.8472590947095339,1.7643627512247066,0.0,2.534678740711918,0.0,0.0
1017155956102090536,0.0,0.0,0.0,0.0,0.0,0.0,1.87200604686898,0.0,0.0,0.0,0.0
1017155956102080184-1,0.0,0.0,0.0,0.0,1.3794644531188849,0.0,2.723779610472191,0.0,3.1713011093346886,0.0,0.0
1017155956102100484-1,0.0,0.0,0.0,0.0,0.0,0.5752875768939655,0.9854631744340943,0.0,1.565547333323178,0.0,0.0
1017155956102100290-1,0.8541125330312833,0.0,0.0,0.0,0.0,1.7752357273254173,1.3869725280477585,0.8541125330312833,2.3329176253402153,0.0,0.0
1017155956102080563-1,0.0,0.0,0.0,1.3270452643978763,0.0,1.3270452643978763,0.0,0.0,0.0,0.0,1.3270452643978763
1017155956101570436-1,0.0,1.6231339396390936,0.0,1.6231339396390936,1.6231339396390936,0.0,0.0,0.0,0.0,0.0,0.0
1017155956101020213-1,0.0,1.143154780162859,1.7728439328419092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.143154780162859
1017155956102250278-1,1.555294909005726,0.0,0.0,0.7192383485137015,0.0,0.7192383485137015,1.8420739734969303,0.0,1.8420739734969303,0.7192383485137015,0.7192383485137015
1017155956102260578-1,0.0,0.8368841819061777,0.8368841819061777,0.0,0.0,2.0512862065172266,2.3018631451496474,1.7478449146014845,0.8368841819061777,0.0,0.0
1017155956102320782-1,1.1791657996884997,0.0,0.0,0.0,0.0,0.0,1.8192251131957964,3.102111881973354,0.0,0.0,1.1791657996884997
1017155956102260336-1,0.0,0.0,0.7806208469291306,0.7806208469291306,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1017155956102510499-1,0.0,0.0,0.9609413394095503,0.0,0.0,0.9609413394095503,1.532645709661844,0.9609413394095503,0.0,0.0,0.0
1017155956102500056-2,0.0,0.0,0.0,0.0,0.0,2.638433649281872,1.6959720692857254,0.8045908664255976,0.0,0.0,0.0
1017155956102500161-1,0.0,0.0,2.5641651623001414,0.0,0.0,0.0,0.9875576080223077,0.0,0.0,0.0,0.0
1017155956102310658-1,0.0,0.0,0.0,0.8719078776409762,0.0,0.0,0.8719078776409762,0.0,0.8719078776409762,0.8719078776409762,0.0
1017155956202070627,1.9033789973371127,0.0,2.2741831507744075,0.0,0.0,0.6305701223332935,1.4030113620005678,0.0,0.0,0.0,0.6305701223332935
1017155956102260394-1,1.2773231074818487,0.0,1.2773231074818487,0.0,0.0,0.9629256064842071,0.9629256064842071,1.5353151904214646,0.0,0.0,0.9629256064842071
1017155956102270752-1,1.653983444405532,0.0,4.239686778129196,0.0,0.7787731128690062,2.1948296827268345,1.2817531056930738,0.7787731128690062,0.7787731128690062,0.0,0.0
1017155956101630475-1,2.4423251532602963,0.0,1.0764171399693494,0.0,0.0,1.0764171399693494,1.0764171399693494,1.0764171399693494,0.0,0.0,0.0
1017155956101840602-1,0.881456873216977,0.0,0.0,0.0,0.0,1.4246369616106882,0.881456873216977,0.881456873216977,0.0,0.0,0.0
1017155956101760510-1,1.7970589785697813,0.8679256609753638,1.7970589785697813,0.0,0.0,1.4060325742343138,0.0,0.0,0.8679256609753638,1.4060325742343138,0.0
1017155956101960492-2,1.589565672656245,0.0,3.5506297039087027,0.0,0.0,1.87949003264925,0.0,0.7397292594191366,0.0,0.0,0.0
1017155956101420419-1,0.0,0.0,3.8443150116272475,0.0,0.0,1.7780783100923265,1.1472058389890665,1.1472058389890665,0.0,0.0,0.0
1017155956101760306-1,2.1333666837839336,0.0,0.7462957963029268,0.0,0.0,0.7462957963029268,0.7462957963029268,0.0,0.7462957963029268,0.7462957963029268,0.0
1017155956102260386-1,0.0,0.0,0.0,1.6835201043707506,0.0,0.0,1.6835201043707506,0.0,0.0,0.0,0.0
1017155956102350281-1,0.0,0.0,2.9600939258774446,0.0,0.0,0.0,2.134507838162912,1.7051295302621328,0.0,0.0,0.0
1017155956102530040-1,0.0,0.0,3.400801845902628,0.0,0.0,1.0874174688360454,0.0,0.6438253366882577,0.6438253366882577,0.0,0.0
1017155956102530131-1,0.7443135680952911,0.0,3.561061224746808,0.0,0.7443135680952911,0.7443135680952911,0.0,1.2328781063534453,0.0,0.0,0.0
1017155956101420644,0.6843184903113022,0.0,1.1465805494372114,0.6843184903113022,0.0,0.6843184903113022,0.6843184903113022,1.1465805494372114,0.0,1.1465805494372114,0.0
1017155956101830113-2,0.0,0.0,1.6792307061654657,0.5265839492712494,0.0,1.2150838795137051,0.0,0.0,0.0,0.0,0.5265839492712494
1017155956102160700-1,0.6507652243309018,0.0,3.697108265463695,0.0,0.0,1.09761177268798,1.09761177268798,0.6507652243309018,0.0,0.6507652243309018,0.0
1017155956102030247,0.0,0.0,3.1371643350102962,0.0,0.0,1.8477205365616647,0.0,0.0,0.0,0.0,0.0
1017155956102350606-1,0.0,0.0,1.8454068489501487,0.0,0.0,1.1996072552494645,1.8454068489501487,0.0,0.0,1.1996072552494645,0.0
1017155956102270734-1,0.0,0.0,1.5067219085268848,0.0,0.0,0.9417209351033554,0.0,0.0,0.0,0.0,0.0
1017155956102520305-1,0.0,0.0,3.038822644796226,0.0,0.0,0.0,0.0,1.1394914510218646,1.1394914510218646,1.768106837202386,0.0
1017155956102700050,0.0,0.0,2.964555024453245,0.0,0.6481468130789965,0.6481468130789965,2.609845859865172,0.6481468130789965,0.0,0.0,1.09376817450068
1017155956101830531-1,0.0,1.14293106662364,1.14293106662364,0.0,0.0,0.0,1.14293106662364,2.8158747749066344,0.0,1.14293106662364,0.0
1017155956102330714-1,0.0,0.0,3.7287406213949215,0.0,0.0,0.0,1.6909277821952735,1.0801946565172138,0.0,0.0,0.0
1017155956101420405,0.8213444154355954,0.0,2.4860221797084847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1017155956101620461-1,0.0,0.0,1.4225434061198274,0.0,0.0,0.0,0.8799318290237322,1.4225434061198274,0.0,0.0,0.0
1017155956102520260-1,0.6910129387323143,0.6910129387323143,1.1562886890723967,0.6910129387323143,0.0,0.6910129387323143,0.6910129387323143,1.1562886890723967,0.0,0.6910129387323143,0.6910129387323143
1017155956102260569-1,0.9039347305258373,0.0,2.8274402936410388,0.0,0.0,1.4553993902331486,0.9039347305258373,0.0,0.0,0.0,0.0
1017155956102260586-1,0.0,0.0,3.200772760796727,0.0,0.0,0.0,0.5966078424671832,2.026071062954024,0.5966078424671832,0.5966078424671832,0.0
1017155956102550047,1.0415872510944357,0.0,0.6128201048551094,0.0,0.0,0.0,1.0415872510944357,1.6401499690820989,1.0415872510944357,0.6128201048551094,1.0415872510944357
1017155956102050567,0.0,0.0,3.326939272666874,0.0,0.0,0.7612718666027818,1.6252483909714366,0.0,1.2569916018876903,0.0,1.2569916018876903
1017155956101820230-2,0.6647730423436118,0.0,3.667480845340059,0.0,0.0,0.6647730423436118,0.0,1.4625531571536143,0.0,0.0,0.0
1017155956101830400-1,0.0,0.723294183900489,2.777898739571625,0.0,0.0,0.0,0.0,0.723294183900489,0.0,0.0,0.0
1017155956102520177-1,0.0,0.0,1.5692125139484019,0.0,0.0,1.5692125139484019,1.5692125139484019,0.0,0.0,0.0,0.0
1017155956102270686-1,0.0,0.7659018541381323,0.0,0.0,0.0,1.6328721174355814,1.6328721174355814,0.0,0.0,0.7659018541381323,0.0
1017155956102500159-2,1.733750408490445,0.0,2.995979897070039,0.0,0.0,1.3508415475594853,0.8280663473559192,0.0,0.0,0.0,0.0
1017155956101220750-1,1.774253961701528,0.0,1.3861159309595426,0.0,0.8534929239520719,0.0,0.0,0.0,0.0,0.0,0.0
1017155956102470149-2,2.603397923638846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8231710923414293
1017155956101970270-1,1.2139885378111968,0.0,2.31014890283962,0.0,0.0,0.0,0.7310880198253635,1.2139885378111968,0.0,0.0,0.0
1017155956102030395-1,2.5135134915037347,0.0,2.5135134915037347,0.8359362012063974,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1017155956101030410-2,0.0,0.0,3.803556416005184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1017155956102500318-1,2.0590806564263135,0.0,2.3848627508730678,1.039654696147386,0.0,0.0,1.6375968569284594,0.0,0.0,0.0,1.039654696147386
1017155956101220619-1,0.7079848917569824,0.0,2.9943497491051043,0.0,0.0,1.18081096075103,0.0,0.0,0.0,0.0,0.0
1017155956102480041-1,1.444178095832513,0.0,1.1025809132231608,0.6541536934178616,0.0,0.0,0.0,0.6541536934178616,0.6541536934178616,0.0,0.0
1017155956102470054,2.7599934216764814,0.0,1.6873935126094393,1.473316416058405,0.5302191858033212,0.0,1.6873935126094393,0.0,0.0,0.5302191858033212,0.0
1017155956101020586,0.8140104666165998,0.0,0.8140104666165998,0.0,0.8140104666165998,0.0,0.0,0.0,0.0,0.0,0.0
1017155956102270695-1,1.089805871703479,0.0,2.958048956464201,0.0,1.089805871703479,0.0,1.089805871703479,1.089805871703479,0.0,0.0,0.0
1017155956102500427-1,2.14030714080412,0.0,1.4352442468724613,0.0,0.0,0.8891929428709566,2.14030714080412,1.4352442468724613,0.8891929428709566,0.0,0.8891929428709566
1017155956101220071-1,2.041475621924542,0.0,2.2915533800108476,0.0,0.0,0.0,1.3552034338960832,0.0,0.0,0.0,0.0
1017155956102070572-1,2.4893014303471364,0.0,1.7257542350262065,0.0,0.0,0.0,0.0,0.0,1.1068608387619763,0.0,0.0
1017155956101960116-2,1.8972839227332705,0.9323414942820666,0.9323414942820666,0.0,0.0,1.4940271903078346,0.9323414942820666,0.9323414942820666,0.9323414942820666,0.0,0.0
1017155956102040480-1,1.9950942335748716,0.0,2.373227798319629,0.0,0.6756211071062277,0.0,0.0,0.6756211071062277,1.4812229066732372,0.0,2.196514421673559
1017155956102340650-2,2.2565715636052266,0.0,3.3317781896368426,1.3285022915048517,0.0,0.8120538317180406,0.0,0.0,2.0082130754976486,0.0,2.4683890240736037
1017155956101770300,2.17104874447444,0.0,3.2866987677743444,0.0,0.0,1.8590272667353085,0.0,2.6450697944476262,0.9075649464589568,0.9075649464589568,3.001264149386219
1017155956102470074-1,3.1996164520394523,0.9333329299985609,3.8723599413073475,0.0,0.0,1.4953704418648315,0.0,1.4953704418648315,0.0,0.0,0.9333329299985609
1017155956101030617-1,1.964336209433782,0.0,3.279024518298551,0.0,0.0,2.6038528887651458,1.964336209433782,0.0,0.7870836908804159,0.0,0.7870836908804159
