cell_label,subclass,supertype,class,neurotransmitter,parcellation_structure,parcellation_substructure
1019171907100400405,053 Sst Gaba,0229 Sst Gaba_16,07 CTX-MGE GABA,GABA,EPd,EPd
1019171907100400356-1,053 Sst Gaba,0218 Sst Gaba_5,07 CTX-MGE GABA,GABA,CLA,CLA
1019171907103110034,053 Sst Gaba,0218 Sst Gaba_5,07 CTX-MGE GABA,GABA,CLA,CLA
1019171907100570075-2,053 Sst Gaba,0227 Sst Gaba_14,07 CTX-MGE GABA,GABA,CLA,CLA
1019171907100560110-1,053 Sst Gaba,0227 Sst Gaba_14,07 CTX-MGE GABA,GABA,EPd,EPd
1019171907100570060-2,053 Sst Gaba,0227 Sst Gaba_14,07 CTX-MGE GABA,GABA,CLA,CLA
1019171907103110017-1,046 Vip Gaba,0176 Vip Gaba_4,06 CTX-CGE GABA,GABA,CLA,CLA
1019171907102930341,047 Sncg Gaba,0186 Sncg Gaba_2,06 CTX-CGE GABA,GABA,EPd,EPd
1019171907100400341-1,047 Sncg Gaba,0188 Sncg Gaba_4,06 CTX-CGE GABA,Glut-GABA,CLA,CLA
1019171907102930353-1,047 Sncg Gaba,0188 Sncg Gaba_4,06 CTX-CGE GABA,Glut-GABA,EPd,EPd
1019171907100560148-1,047 Sncg Gaba,0189 Sncg Gaba_5,06 CTX-CGE GABA,GABA,EPd,EPd
1019171907100570142-1,047 Sncg Gaba,0189 Sncg Gaba_5,06 CTX-CGE GABA,GABA,CLA,CLA
1019171907103110089,047 Sncg Gaba,0190 Sncg Gaba_6,06 CTX-CGE GABA,GABA,CLA,CLA
1019171907100400412,047 Sncg Gaba,0187 Sncg Gaba_3,06 CTX-CGE GABA,GABA,EPd,EPd
1019171907103110122-1,046 Vip Gaba,0174 Vip Gaba_2,06 CTX-CGE GABA,GABA,CLA,CLA
1019171907103110108,046 Vip Gaba,0174 Vip Gaba_2,06 CTX-CGE GABA,GABA,CLA,CLA
1019171907100580052,053 Sst Gaba,0231 Sst Gaba_18,07 CTX-MGE GABA,GABA,CLA,CLA
1019171907100400306-1,053 Sst Gaba,0231 Sst Gaba_18,07 CTX-MGE GABA,GABA,CLA,CLA
1019171907100570059-2,052 Pvalb Gaba,0208 Pvalb Gaba_4,07 CTX-MGE GABA,GABA,CLA,CLA
1019171907103110035,056 Sst Chodl Gaba,0242 Sst Chodl Gaba_5,08 CNU-MGE GABA,GABA,CLA,CLA
1019171907100400327,053 Sst Gaba,0215 Sst Gaba_2,07 CTX-MGE GABA,GABA,CLA,CLA
1020131842102610189,334 Microglia NN,1194 Microglia NN_1,34 Immune,,EPd,EPd
1020131842102610433,334 Microglia NN,1194 Microglia NN_1,34 Immune,,CLA,CLA
1020131842100500620,334 Microglia NN,1194 Microglia NN_1,34 Immune,,CLA,CLA
1020131842102481193,334 Microglia NN,1194 Microglia NN_1,34 Immune,,EPd,EPd
1020131842102610461,334 Microglia NN,1194 Microglia NN_1,34 Immune,,EPd,EPd
1020131842202610451,334 Microglia NN,1194 Microglia NN_1,34 Immune,,CLA,CLA
1020131842102610720,334 Microglia NN,1194 Microglia NN_1,34 Immune,,CLA,CLA
1020131842202600297,334 Microglia NN,1194 Microglia NN_1,34 Immune,,CLA,CLA
1020131842100500783,334 Microglia NN,1194 Microglia NN_1,34 Immune,,CLA,CLA
1020131842102610612,334 Microglia NN,1194 Microglia NN_1,34 Immune,,CLA,CLA
1020131842102610358,334 Microglia NN,1194 Microglia NN_1,34 Immune,,EPd,EPd
1020131842102610193,334 Microglia NN,1194 Microglia NN_1,34 Immune,,EPd,EPd
1020131842200500392,319 Astro-TE NN,1161 Astro-TE NN_1,30 Astro-Epen,,CLA,CLA
1020131842100500808,319 Astro-TE NN,1161 Astro-TE NN_1,30 Astro-Epen,,CLA,CLA
1020131842100500377,319 Astro-TE NN,1161 Astro-TE NN_1,30 Astro-Epen,,CLA,CLA
1020131842100500809,319 Astro-TE NN,1161 Astro-TE NN_1,30 Astro-Epen,,CLA,CLA
1020131842100500680,319 Astro-TE NN,1161 Astro-TE NN_1,30 Astro-Epen,,CLA,CLA
1020131842102610529,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,CLA,CLA
1020131842102610909,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,CLA,CLA
1020131842102610883,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,CLA,CLA
1020131842100500742,319 Astro-TE NN,1161 Astro-TE NN_1,30 Astro-Epen,,CLA,CLA
1020131842102471324,319 Astro-TE NN,1161 Astro-TE NN_1,30 Astro-Epen,,EPd,EPd
1020131842102481140,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,EPd,EPd
1020131842102610371,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,CLA,CLA
1020131842100510901,319 Astro-TE NN,1161 Astro-TE NN_1,30 Astro-Epen,,EPd,EPd
1020131842102600920,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,CLA,CLA
1020131842102600711,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,CLA,CLA
1020131842102481419,319 Astro-TE NN,1161 Astro-TE NN_1,30 Astro-Epen,,EPd,EPd
1020131842100650204,319 Astro-TE NN,1161 Astro-TE NN_1,30 Astro-Epen,,EPd,EPd
1020131842102600927,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,CLA,CLA
1020131842100500582,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,CLA,CLA
1020131842102610739,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,CLA,CLA
1020131842100650087,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,EPd,EPd
1020131842102610462,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,CLA,CLA
1020131842102610435,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,EPd,EPd
1020131842100500435,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,CLA,CLA
1020131842100500685,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,CLA,CLA
1020131842100500664,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,CLA,CLA
1020131842102610417,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,CLA,CLA
1020131842100500476,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,CLA,CLA
1020131842100650068,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,EPd,EPd
1020131842102610356,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,EPd,EPd
1020131842100510979,319 Astro-TE NN,1161 Astro-TE NN_1,30 Astro-Epen,,EPd,EPd
1020131842102600569,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,CLA,CLA
1020131842100511128,319 Astro-TE NN,1161 Astro-TE NN_1,30 Astro-Epen,,EPd,EPd
1020131842100500576,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,CLA,CLA
1020131842102610514,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,CLA,CLA
1020131842102600573,319 Astro-TE NN,1161 Astro-TE NN_1,30 Astro-Epen,,CLA,CLA
1020131842102481220,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,EPd,EPd
1020131842102610387,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,CLA,CLA
1020131842102610177,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,EPd,EPd
1020131842102481218,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,EPd,EPd
1020131842100511180,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,EPd,EPd
1020131842100511008,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,EPd,EPd
1020131842102610377,319 Astro-TE NN,1161 Astro-TE NN_1,30 Astro-Epen,,CLA,CLA
1020131842102481380,002 IT EP-CLA Glut,0006 IT EP-CLA Glut_4,01 IT-ET Glut,Glut,EPd,EPd
1020131842100511140,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,EPd,EPd
1020131842102480842,319 Astro-TE NN,1161 Astro-TE NN_1,30 Astro-Epen,,EPd,EPd
1020131842102610229,319 Astro-TE NN,1161 Astro-TE NN_1,30 Astro-Epen,,EPd,EPd
1020131842102471185,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,EPd,EPd
1020131842100500529,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,CLA,CLA
1020131842100500594,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,CLA,CLA
1020131842100511217,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,EPd,EPd
1020131842102481082,319 Astro-TE NN,1161 Astro-TE NN_1,30 Astro-Epen,,EPd,EPd
1020131842100510937,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,EPd,EPd
1020131842100500747,319 Astro-TE NN,1161 Astro-TE NN_1,30 Astro-Epen,,CLA,CLA
1020131842100500514,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,CLA,CLA
1020131842100500768,319 Astro-TE NN,1161 Astro-TE NN_1,30 Astro-Epen,,CLA,CLA
1020131842102610196,319 Astro-TE NN,1161 Astro-TE NN_1,30 Astro-Epen,,EPd,EPd
1020131842202610448,001 CLA-EPd-CTX Car3 Glut,0001 CLA-EPd-CTX Car3 Glut_1,01 IT-ET Glut,Glut,CLA,CLA
1020131842102481404,114 COAa-PAA-MEA Barhl2 Glut,0514 COAa-PAA-MEA Barhl2 Glut_6,13 CNU-HYa Glut,Glut,EPd,EPd
1020131842102480916,009 L2/3 IT PIR-ENTl Glut,0045 L2/3 IT PIR-ENTl Glut_7,01 IT-ET Glut,Glut,EPd,EPd
1020131842102610790,027 L6b EPd Glut,0104 L6b EPd Glut_2,02 NP-CT-L6b Glut,Glut,CLA,CLA
1020131842102610871,027 L6b EPd Glut,0104 L6b EPd Glut_2,02 NP-CT-L6b Glut,Glut,CLA,CLA
1020131842102610564,027 L6b EPd Glut,0104 L6b EPd Glut_2,02 NP-CT-L6b Glut,Glut,CLA,CLA
1020131842202610375,027 L6b EPd Glut,0104 L6b EPd Glut_2,02 NP-CT-L6b Glut,Glut,CLA,CLA
1020131842102610788,027 L6b EPd Glut,0104 L6b EPd Glut_2,02 NP-CT-L6b Glut,Glut,CLA,CLA
1020131842102610551,027 L6b EPd Glut,0104 L6b EPd Glut_2,02 NP-CT-L6b Glut,Glut,CLA,CLA
1020131842102600618,027 L6b EPd Glut,0104 L6b EPd Glut_2,02 NP-CT-L6b Glut,Glut,CLA,CLA
1020131842102600764,027 L6b EPd Glut,0104 L6b EPd Glut_2,02 NP-CT-L6b Glut,Glut,CLA,CLA
1020131842102600816,027 L6b EPd Glut,0104 L6b EPd Glut_2,02 NP-CT-L6b Glut,Glut,CLA,CLA
1020131842102600774,027 L6b EPd Glut,0104 L6b EPd Glut_2,02 NP-CT-L6b Glut,Glut,CLA,CLA
1020131842102600615,027 L6b EPd Glut,0104 L6b EPd Glut_2,02 NP-CT-L6b Glut,Glut,CLA,CLA
1020131842100511016,027 L6b EPd Glut,0104 L6b EPd Glut_2,02 NP-CT-L6b Glut,Glut,EPd,EPd
1020131842102610628,027 L6b EPd Glut,0104 L6b EPd Glut_2,02 NP-CT-L6b Glut,Glut,CLA,CLA
1020131842100511081,027 L6b EPd Glut,0104 L6b EPd Glut_2,02 NP-CT-L6b Glut,Glut,EPd,EPd
1020131842102610620,027 L6b EPd Glut,0104 L6b EPd Glut_2,02 NP-CT-L6b Glut,Glut,CLA,CLA
1020131842102610748,027 L6b EPd Glut,0104 L6b EPd Glut_2,02 NP-CT-L6b Glut,Glut,CLA,CLA
1020131842102610756,027 L6b EPd Glut,0104 L6b EPd Glut_2,02 NP-CT-L6b Glut,Glut,CLA,CLA
1020131842102610623,027 L6b EPd Glut,0104 L6b EPd Glut_2,02 NP-CT-L6b Glut,Glut,CLA,CLA
1020131842100510741,027 L6b EPd Glut,0104 L6b EPd Glut_2,02 NP-CT-L6b Glut,Glut,EPd,EPd
1020131842102610523,027 L6b EPd Glut,0104 L6b EPd Glut_2,02 NP-CT-L6b Glut,Glut,CLA,CLA
1020131842102600608,027 L6b EPd Glut,0104 L6b EPd Glut_2,02 NP-CT-L6b Glut,Glut,CLA,CLA
1020131842100510731,027 L6b EPd Glut,0104 L6b EPd Glut_2,02 NP-CT-L6b Glut,Glut,EPd,EPd
1020131842200510305,027 L6b EPd Glut,0104 L6b EPd Glut_2,02 NP-CT-L6b Glut,Glut,EPd,EPd
1020131842102610443,027 L6b EPd Glut,0104 L6b EPd Glut_2,02 NP-CT-L6b Glut,Glut,CLA,CLA
1020131842102610572,027 L6b EPd Glut,0104 L6b EPd Glut_2,02 NP-CT-L6b Glut,Glut,CLA,CLA
1020131842102610535,027 L6b EPd Glut,0104 L6b EPd Glut_2,02 NP-CT-L6b Glut,Glut,CLA,CLA
1020131842102610683,027 L6b EPd Glut,0104 L6b EPd Glut_2,02 NP-CT-L6b Glut,Glut,CLA,CLA
1020131842102610468,027 L6b EPd Glut,0104 L6b EPd Glut_2,02 NP-CT-L6b Glut,Glut,CLA,CLA
1020131842100511109,027 L6b EPd Glut,0104 L6b EPd Glut_2,02 NP-CT-L6b Glut,Glut,EPd,EPd
1020131842102610697,027 L6b EPd Glut,0104 L6b EPd Glut_2,02 NP-CT-L6b Glut,Glut,CLA,CLA
1020131842102600992,027 L6b EPd Glut,0104 L6b EPd Glut_2,02 NP-CT-L6b Glut,Glut,CLA,CLA
1020131842102610708,027 L6b EPd Glut,0104 L6b EPd Glut_2,02 NP-CT-L6b Glut,Glut,CLA,CLA
1020131842102600910,027 L6b EPd Glut,0104 L6b EPd Glut_2,02 NP-CT-L6b Glut,Glut,CLA,CLA
1020131842102610645,027 L6b EPd Glut,0104 L6b EPd Glut_2,02 NP-CT-L6b Glut,Glut,CLA,CLA
1020131842102610631,027 L6b EPd Glut,0104 L6b EPd Glut_2,02 NP-CT-L6b Glut,Glut,CLA,CLA
1020131842100510837,027 L6b EPd Glut,0104 L6b EPd Glut_2,02 NP-CT-L6b Glut,Glut,EPd,EPd
1020131842102480908,009 L2/3 IT PIR-ENTl Glut,0045 L2/3 IT PIR-ENTl Glut_7,01 IT-ET Glut,Glut,EPd,EPd
1020131842100500489,002 IT EP-CLA Glut,0003 IT EP-CLA Glut_1,01 IT-ET Glut,Glut,CLA,CLA
1020131842100500677,002 IT EP-CLA Glut,0003 IT EP-CLA Glut_1,01 IT-ET Glut,Glut,CLA,CLA
1020131842100500619,002 IT EP-CLA Glut,0003 IT EP-CLA Glut_1,01 IT-ET Glut,Glut,CLA,CLA
1020131842100500810,027 L6b EPd Glut,0104 L6b EPd Glut_2,02 NP-CT-L6b Glut,Glut,EPd,EPd
1020131842100500782,027 L6b EPd Glut,0104 L6b EPd Glut_2,02 NP-CT-L6b Glut,Glut,EPd,EPd
1020131842102610632,027 L6b EPd Glut,0104 L6b EPd Glut_2,02 NP-CT-L6b Glut,Glut,CLA,CLA
1020131842202600265,027 L6b EPd Glut,0105 L6b EPd Glut_3,02 NP-CT-L6b Glut,Glut,CLA,CLA
1020131842100500662,027 L6b EPd Glut,0105 L6b EPd Glut_3,02 NP-CT-L6b Glut,Glut,EPd,EPd
1020131842102600854,027 L6b EPd Glut,0105 L6b EPd Glut_3,02 NP-CT-L6b Glut,Glut,CLA,CLA
1020131842100500904,027 L6b EPd Glut,0105 L6b EPd Glut_3,02 NP-CT-L6b Glut,Glut,EPd,EPd
1020131842100500778,027 L6b EPd Glut,0105 L6b EPd Glut_3,02 NP-CT-L6b Glut,Glut,CLA,CLA
1020131842100500731,027 L6b EPd Glut,0105 L6b EPd Glut_3,02 NP-CT-L6b Glut,Glut,EPd,EPd
1020131842100500750,027 L6b EPd Glut,0103 L6b EPd Glut_1,02 NP-CT-L6b Glut,Glut,EPd,EPd
1020131842100500745,027 L6b EPd Glut,0105 L6b EPd Glut_3,02 NP-CT-L6b Glut,Glut,EPd,EPd
1020131842100500717,027 L6b EPd Glut,0105 L6b EPd Glut_3,02 NP-CT-L6b Glut,Glut,CLA,CLA
1020131842100500777,027 L6b EPd Glut,0105 L6b EPd Glut_3,02 NP-CT-L6b Glut,Glut,EPd,EPd
1020131842100500763,027 L6b EPd Glut,0105 L6b EPd Glut_3,02 NP-CT-L6b Glut,Glut,EPd,EPd
1020131842100500836,027 L6b EPd Glut,0105 L6b EPd Glut_3,02 NP-CT-L6b Glut,Glut,EPd,EPd
1020131842102600903,027 L6b EPd Glut,0105 L6b EPd Glut_3,02 NP-CT-L6b Glut,Glut,CLA,CLA
1020131842102610501,028 L6b/CT ENT Glut,0107 L6b/CT ENT Glut_2,02 NP-CT-L6b Glut,Glut,EPd,EPd
1020131842102600985,002 IT EP-CLA Glut,0004 IT EP-CLA Glut_2,01 IT-ET Glut,Glut,CLA,CLA
1020131842100500734,004 L6 IT CTX Glut,0013 L6 IT CTX Glut_1,01 IT-ET Glut,Glut,CLA,CLA
1020131842100500715,002 IT EP-CLA Glut,0003 IT EP-CLA Glut_1,01 IT-ET Glut,Glut,CLA,CLA
1020131842100500714,002 IT EP-CLA Glut,0003 IT EP-CLA Glut_1,01 IT-ET Glut,Glut,CLA,CLA
1020131842100500373,002 IT EP-CLA Glut,0003 IT EP-CLA Glut_1,01 IT-ET Glut,Glut,CLA,CLA
1020131842102600706,002 IT EP-CLA Glut,0003 IT EP-CLA Glut_1,01 IT-ET Glut,Glut,CLA,CLA
1020131842100500618,002 IT EP-CLA Glut,0003 IT EP-CLA Glut_1,01 IT-ET Glut,Glut,CLA,CLA
1020131842100500513,002 IT EP-CLA Glut,0003 IT EP-CLA Glut_1,01 IT-ET Glut,Glut,CLA,CLA
1020131842100510809,002 IT EP-CLA Glut,0004 IT EP-CLA Glut_2,01 IT-ET Glut,Glut,EPd,EPd
1020131842102610599,001 CLA-EPd-CTX Car3 Glut,0002 CLA-EPd-CTX Car3 Glut_2,01 IT-ET Glut,Glut,EPd,EPd
1020131842100650105,001 CLA-EPd-CTX Car3 Glut,0002 CLA-EPd-CTX Car3 Glut_2,01 IT-ET Glut,Glut,EPd,EPd
1020131842102611013,001 CLA-EPd-CTX Car3 Glut,0002 CLA-EPd-CTX Car3 Glut_2,01 IT-ET Glut,Glut,CLA,CLA
1020131842102611000,001 CLA-EPd-CTX Car3 Glut,0002 CLA-EPd-CTX Car3 Glut_2,01 IT-ET Glut,Glut,CLA,CLA
1020131842102611021,001 CLA-EPd-CTX Car3 Glut,0002 CLA-EPd-CTX Car3 Glut_2,01 IT-ET Glut,Glut,CLA,CLA
1020131842202610272,001 CLA-EPd-CTX Car3 Glut,0002 CLA-EPd-CTX Car3 Glut_2,01 IT-ET Glut,Glut,EPd,EPd
1020131842100510720,001 CLA-EPd-CTX Car3 Glut,0002 CLA-EPd-CTX Car3 Glut_2,01 IT-ET Glut,Glut,EPd,EPd
1020131842100511062,001 CLA-EPd-CTX Car3 Glut,0002 CLA-EPd-CTX Car3 Glut_2,01 IT-ET Glut,Glut,EPd,EPd
1020131842100511131,029 L6b CTX Glut,0111 L6b CTX Glut_2,02 NP-CT-L6b Glut,Glut,EPd,EPd
1020131842100511053,027 L6b EPd Glut,0103 L6b EPd Glut_1,02 NP-CT-L6b Glut,Glut,EPd,EPd
1020131842102600726,029 L6b CTX Glut,0111 L6b CTX Glut_2,02 NP-CT-L6b Glut,Glut,CLA,CLA
1020131842100510845,029 L6b CTX Glut,0111 L6b CTX Glut_2,02 NP-CT-L6b Glut,Glut,EPd,EPd
1020131842100500644,002 IT EP-CLA Glut,0003 IT EP-CLA Glut_1,01 IT-ET Glut,Glut,CLA,CLA
1020131842102600757,002 IT EP-CLA Glut,0003 IT EP-CLA Glut_1,01 IT-ET Glut,Glut,CLA,CLA
1020131842100500637,002 IT EP-CLA Glut,0003 IT EP-CLA Glut_1,01 IT-ET Glut,Glut,CLA,CLA
1020131842100511155,002 IT EP-CLA Glut,0003 IT EP-CLA Glut_1,01 IT-ET Glut,Glut,EPd,EPd
1020131842100500616,002 IT EP-CLA Glut,0003 IT EP-CLA Glut_1,01 IT-ET Glut,Glut,CLA,CLA
1020131842100500615,002 IT EP-CLA Glut,0003 IT EP-CLA Glut_1,01 IT-ET Glut,Glut,CLA,CLA
1020131842100510952,002 IT EP-CLA Glut,0003 IT EP-CLA Glut_1,01 IT-ET Glut,Glut,EPd,EPd
1020131842100500405,002 IT EP-CLA Glut,0003 IT EP-CLA Glut_1,01 IT-ET Glut,Glut,CLA,CLA
1020131842100500617,002 IT EP-CLA Glut,0003 IT EP-CLA Glut_1,01 IT-ET Glut,Glut,CLA,CLA
1020131842100500386,002 IT EP-CLA Glut,0003 IT EP-CLA Glut_1,01 IT-ET Glut,Glut,CLA,CLA
1020131842100511182,002 IT EP-CLA Glut,0003 IT EP-CLA Glut_1,01 IT-ET Glut,Glut,EPd,EPd
1020131842102601019,002 IT EP-CLA Glut,0003 IT EP-CLA Glut_1,01 IT-ET Glut,Glut,CLA,CLA
1020131842102600999,002 IT EP-CLA Glut,0003 IT EP-CLA Glut_1,01 IT-ET Glut,Glut,CLA,CLA
1020131842100500605,002 IT EP-CLA Glut,0003 IT EP-CLA Glut_1,01 IT-ET Glut,Glut,CLA,CLA
1020131842100500600,002 IT EP-CLA Glut,0003 IT EP-CLA Glut_1,01 IT-ET Glut,Glut,CLA,CLA
1020131842100500591,002 IT EP-CLA Glut,0003 IT EP-CLA Glut_1,01 IT-ET Glut,Glut,CLA,CLA
1020131842100500695,002 IT EP-CLA Glut,0003 IT EP-CLA Glut_1,01 IT-ET Glut,Glut,CLA,CLA
1020131842102601040,002 IT EP-CLA Glut,0003 IT EP-CLA Glut_1,01 IT-ET Glut,Glut,CLA,CLA
1020131842100500655,002 IT EP-CLA Glut,0003 IT EP-CLA Glut_1,01 IT-ET Glut,Glut,CLA,CLA
1020131842102600975,002 IT EP-CLA Glut,0003 IT EP-CLA Glut_1,01 IT-ET Glut,Glut,CLA,CLA
1020131842102610763,002 IT EP-CLA Glut,0003 IT EP-CLA Glut_1,01 IT-ET Glut,Glut,CLA,CLA
1020131842100500722,002 IT EP-CLA Glut,0003 IT EP-CLA Glut_1,01 IT-ET Glut,Glut,EPd,EPd
1020131842102610738,002 IT EP-CLA Glut,0003 IT EP-CLA Glut_1,01 IT-ET Glut,Glut,CLA,CLA
1020131842102610647,002 IT EP-CLA Glut,0003 IT EP-CLA Glut_1,01 IT-ET Glut,Glut,CLA,CLA
1020131842102610570,002 IT EP-CLA Glut,0003 IT EP-CLA Glut_1,01 IT-ET Glut,Glut,CLA,CLA
1020131842102600950,002 IT EP-CLA Glut,0003 IT EP-CLA Glut_1,01 IT-ET Glut,Glut,CLA,CLA
1020131842100510747,002 IT EP-CLA Glut,0003 IT EP-CLA Glut_1,01 IT-ET Glut,Glut,EPd,EPd
1020131842100500792,002 IT EP-CLA Glut,0003 IT EP-CLA Glut_1,01 IT-ET Glut,Glut,CLA,CLA
1020131842102610856,002 IT EP-CLA Glut,0003 IT EP-CLA Glut_1,01 IT-ET Glut,Glut,CLA,CLA
1020131842102610885,002 IT EP-CLA Glut,0003 IT EP-CLA Glut_1,01 IT-ET Glut,Glut,CLA,CLA
1020131842100500687,002 IT EP-CLA Glut,0003 IT EP-CLA Glut_1,01 IT-ET Glut,Glut,CLA,CLA
1020131842100500675,002 IT EP-CLA Glut,0003 IT EP-CLA Glut_1,01 IT-ET Glut,Glut,CLA,CLA
1020131842100510874,002 IT EP-CLA Glut,0003 IT EP-CLA Glut_1,01 IT-ET Glut,Glut,EPd,EPd
1020131842100510705,002 IT EP-CLA Glut,0003 IT EP-CLA Glut_1,01 IT-ET Glut,Glut,EPd,EPd
1020131842100500549,002 IT EP-CLA Glut,0003 IT EP-CLA Glut_1,01 IT-ET Glut,Glut,CLA,CLA
1020131842102610836,002 IT EP-CLA Glut,0003 IT EP-CLA Glut_1,01 IT-ET Glut,Glut,CLA,CLA
1020131842102610941,002 IT EP-CLA Glut,0003 IT EP-CLA Glut_1,01 IT-ET Glut,Glut,CLA,CLA
1020131842100500718,002 IT EP-CLA Glut,0003 IT EP-CLA Glut_1,01 IT-ET Glut,Glut,CLA,CLA
1020131842100500679,002 IT EP-CLA Glut,0003 IT EP-CLA Glut_1,01 IT-ET Glut,Glut,CLA,CLA
1020131842102610775,002 IT EP-CLA Glut,0003 IT EP-CLA Glut_1,01 IT-ET Glut,Glut,CLA,CLA
1020131842100500709,002 IT EP-CLA Glut,0003 IT EP-CLA Glut_1,01 IT-ET Glut,Glut,CLA,CLA
1020131842102611036,002 IT EP-CLA Glut,0003 IT EP-CLA Glut_1,01 IT-ET Glut,Glut,CLA,CLA
1020131842100510985,002 IT EP-CLA Glut,0004 IT EP-CLA Glut_2,01 IT-ET Glut,Glut,EPd,EPd
1020131842102600873,002 IT EP-CLA Glut,0003 IT EP-CLA Glut_1,01 IT-ET Glut,Glut,CLA,CLA
1020131842100500690,002 IT EP-CLA Glut,0003 IT EP-CLA Glut_1,01 IT-ET Glut,Glut,CLA,CLA
1020131842102610847,002 IT EP-CLA Glut,0003 IT EP-CLA Glut_1,01 IT-ET Glut,Glut,CLA,CLA
1020131842100500686,002 IT EP-CLA Glut,0003 IT EP-CLA Glut_1,01 IT-ET Glut,Glut,CLA,CLA
1020131842102610280,002 IT EP-CLA Glut,0003 IT EP-CLA Glut_1,01 IT-ET Glut,Glut,EPd,EPd
1020131842102600944,002 IT EP-CLA Glut,0003 IT EP-CLA Glut_1,01 IT-ET Glut,Glut,CLA,CLA
1020131842102611025,002 IT EP-CLA Glut,0003 IT EP-CLA Glut_1,01 IT-ET Glut,Glut,CLA,CLA
1020131842100500424,002 IT EP-CLA Glut,0003 IT EP-CLA Glut_1,01 IT-ET Glut,Glut,CLA,CLA
1020131842100500724,002 IT EP-CLA Glut,0003 IT EP-CLA Glut_1,01 IT-ET Glut,Glut,CLA,CLA
1020131842102600887,002 IT EP-CLA Glut,0003 IT EP-CLA Glut_1,01 IT-ET Glut,Glut,CLA,CLA
1020131842102600917,002 IT EP-CLA Glut,0003 IT EP-CLA Glut_1,01 IT-ET Glut,Glut,CLA,CLA
1020131842102611067,002 IT EP-CLA Glut,0003 IT EP-CLA Glut_1,01 IT-ET Glut,Glut,CLA,CLA
1020131842102610959,002 IT EP-CLA Glut,0003 IT EP-CLA Glut_1,01 IT-ET Glut,Glut,CLA,CLA
1020131842102600919,002 IT EP-CLA Glut,0003 IT EP-CLA Glut_1,01 IT-ET Glut,Glut,CLA,CLA
1020131842100511130,002 IT EP-CLA Glut,0003 IT EP-CLA Glut_1,01 IT-ET Glut,Glut,EPd,EPd
1020131842100511097,002 IT EP-CLA Glut,0003 IT EP-CLA Glut_1,01 IT-ET Glut,Glut,EPd,EPd
1020131842100500364,002 IT EP-CLA Glut,0003 IT EP-CLA Glut_1,01 IT-ET Glut,Glut,CLA,CLA
1020131842102610949,002 IT EP-CLA Glut,0003 IT EP-CLA Glut_1,01 IT-ET Glut,Glut,CLA,CLA
1020131842100500497,002 IT EP-CLA Glut,0003 IT EP-CLA Glut_1,01 IT-ET Glut,Glut,CLA,CLA
1020131842100500345,002 IT EP-CLA Glut,0003 IT EP-CLA Glut_1,01 IT-ET Glut,Glut,CLA,CLA
1020131842102600897,002 IT EP-CLA Glut,0003 IT EP-CLA Glut_1,01 IT-ET Glut,Glut,CLA,CLA
